"id","confidence","support","class_suppport","var_length","levels_length","var_nbr_scaled","levels_nbr_scaled","cond","Ypred","var_used"
245,0.95,0.131147540983607,0.338983050847458,4,4,0.666666666666667,0.666666666666667,"X[,1] %in% c('n') & X[,2] %in% c('n') & X[,3] %in% c('n') & X[,5] %in% c('y')","'republican'","V1,V2,V3,V5"
246,1,0.0688524590163934,0.177966101694915,5,5,0.833333333333333,0.833333333333333,"X[,1] %in% c('n') & X[,2] %in% c('y') & X[,3] %in% c('n') & X[,5] %in% c('y') & X[,10] %in% c('y')","'republican'","V1,V2,V3,V5,V10"
247,1,0.0229508196721311,0.0593220338983051,6,6,1,1,"X[,3] %in% c('y') & X[,4] %in% c('y') & X[,5] %in% c('y') & X[,6] %in% c('y') & X[,7] %in% c('y') & X[,11] %in% c('n')","'republican'","V3,V4,V5,V6,V7,V11"
248,0.961538461538462,0.0852459016393443,0.13903743315508,3,3,0.5,0.5,"X[,4] %in% c('n') & X[,5] %in% c('y') & X[,12] %in% c('n')","'democrat'","V4,V5,V12"
249,1,0.019672131147541,0.0508474576271186,4,4,0.666666666666667,0.666666666666667,"X[,2] %in% c('n') & X[,4] %in% c('y') & X[,5] %in% c('y') & X[,12] %in% c('n')","'republican'","V2,V4,V5,V12"
250,1,0.144262295081967,0.372881355932203,4,4,0.666666666666667,0.666666666666667,"X[,5] %in% c('y') & X[,10] %in% c('y') & X[,11] %in% c('n') & X[,12] %in% c('y')","'republican'","V5,V10,V11,V12"
251,0.777777777777778,0.0295081967213115,0.076271186440678,5,5,0.833333333333333,0.833333333333333,"X[,2] %in% c('y') & X[,4] %in% c('y') & X[,5] %in% c('y') & X[,10] %in% c('n') & X[,12] %in% c('n')","'republican'","V2,V4,V5,V10,V12"
252,0.833333333333333,0.019672131147541,0.0508474576271186,5,5,0.833333333333333,0.833333333333333,"X[,2] %in% c('y') & X[,4] %in% c('y') & X[,5] %in% c('y') & X[,10] %in% c('y') & X[,12] %in% c('n')","'republican'","V2,V4,V5,V10,V12"
253,0.785714285714286,0.0459016393442623,0.11864406779661,5,5,0.833333333333333,0.833333333333333,"X[,3] %in% c('n') & X[,5] %in% c('y') & X[,11] %in% c('y') & X[,12] %in% c('y') & X[,13] %in% c('y')","'republican'","V3,V5,V11,V12,V13"
254,0.933333333333333,0.0491803278688525,0.127118644067797,6,6,1,1,"X[,2] %in% c('n') & X[,5] %in% c('y') & X[,9] %in% c('n') & X[,10] %in% c('n') & X[,11] %in% c('n') & X[,12] %in% c('y')","'republican'","V2,V5,V9,V10,V11,V12"
255,1,0.350819672131148,0.572192513368984,2,2,0.333333333333333,0.333333333333333,"X[,9] %in% c('y') & X[,14] %in% c('n')","'democrat'","V9,V14"
256,0.989010989010989,0.298360655737705,0.771186440677966,4,4,0.666666666666667,0.666666666666667,"X[,3] %in% c('n') & X[,4] %in% c('y') & X[,9] %in% c('n') & X[,15] %in% c('n')","'republican'","V3,V4,V9,V15"
257,1,0.0622950819672131,0.101604278074866,5,5,0.833333333333333,0.833333333333333,"X[,5] %in% c('n') & X[,6] %in% c('y') & X[,7] %in% c('y') & X[,9] %in% c('y') & X[,14] %in% c('y')","'democrat'","V5,V6,V7,V9,V14"
258,1,0.0295081967213115,0.076271186440678,5,5,0.833333333333333,0.833333333333333,"X[,4] %in% c('y') & X[,5] %in% c('y') & X[,7] %in% c('y') & X[,9] %in% c('y') & X[,14] %in% c('y')","'republican'","V4,V5,V7,V9,V14"
259,1,0.0360655737704918,0.0588235294117647,3,3,0.5,0.5,"X[,3] %in% c('y') & X[,8] %in% c('n') & X[,10] %in% c('n')","'democrat'","V3,V8,V10"
260,0.857142857142857,0.0459016393442623,0.11864406779661,4,4,0.666666666666667,0.666666666666667,"X[,1] %in% c('n') & X[,3] %in% c('n') & X[,5] %in% c('y') & X[,7] %in% c('y')","'republican'","V1,V3,V5,V7"
261,0.833333333333333,0.019672131147541,0.0508474576271186,4,4,0.666666666666667,0.666666666666667,"X[,1] %in% c('y') & X[,3] %in% c('n') & X[,5] %in% c('y') & X[,10] %in% c('y')","'republican'","V1,V3,V5,V10"
262,0.888888888888889,0.0295081967213115,0.076271186440678,5,5,0.833333333333333,0.833333333333333,"X[,3] %in% c('y') & X[,4] %in% c('y') & X[,8] %in% c('n') & X[,10] %in% c('y') & X[,16] %in% c('y')","'republican'","V3,V4,V8,V10,V16"
263,0.986666666666667,0.245901639344262,0.635593220338983,6,6,1,1,"X[,1] %in% c('n') & X[,3] %in% c('n') & X[,5] %in% c('y') & X[,7] %in% c('n') & X[,9] %in% c('n') & X[,15] %in% c('n')","'republican'","V1,V3,V5,V7,V9,V15"
264,0.769230769230769,0.0426229508196721,0.0695187165775401,6,6,1,1,"X[,1] %in% c('n') & X[,3] %in% c('y') & X[,6] %in% c('y') & X[,8] %in% c('y') & X[,14] %in% c('y') & X[,15] %in% c('n')","'democrat'","V1,V3,V6,V8,V14,V15"
265,0.8,0.0327868852459016,0.053475935828877,6,6,1,1,"X[,1] %in% c('n') & X[,3] %in% c('y') & X[,6] %in% c('y') & X[,8] %in% c('y') & X[,14] %in% c('y') & X[,15] %in% c('y')","'democrat'","V1,V3,V6,V8,V14,V15"
266,0.818181818181818,0.0360655737704918,0.0588235294117647,6,6,1,1,"X[,1] %in% c('y') & X[,3] %in% c('y') & X[,7] %in% c('y') & X[,8] %in% c('y') & X[,12] %in% c('n') & X[,14] %in% c('y')","'democrat'","V1,V3,V7,V8,V12,V14"
267,0.916666666666667,0.039344262295082,0.0641711229946524,3,3,0.5,0.5,"X[,4] %in% c('n') & X[,5] %in% c('y') & X[,11] %in% c('n')","'democrat'","V4,V5,V11"
268,1,0.144262295081967,0.372881355932203,4,4,0.666666666666667,0.666666666666667,"X[,2] %in% c('n') & X[,4] %in% c('y') & X[,5] %in% c('y') & X[,11] %in% c('n')","'republican'","V2,V4,V5,V11"
269,0.976190476190476,0.137704918032787,0.355932203389831,6,6,1,1,"X[,2] %in% c('y') & X[,4] %in% c('y') & X[,5] %in% c('y') & X[,9] %in% c('n') & X[,11] %in% c('n') & X[,12] %in% c('y')","'republican'","V2,V4,V5,V9,V11,V12"
270,0.846153846153846,0.0426229508196721,0.0695187165775401,3,3,0.5,0.5,"X[,3] %in% c('n') & X[,9] %in% c('y') & X[,12] %in% c('n')","'democrat'","V3,V9,V12"
271,1,0.019672131147541,0.0508474576271186,4,4,0.666666666666667,0.666666666666667,"X[,3] %in% c('n') & X[,9] %in% c('n') & X[,12] %in% c('n') & X[,16] %in% c('n')","'republican'","V3,V9,V12,V16"
272,1,0.0622950819672131,0.101604278074866,4,4,0.666666666666667,0.666666666666667,"X[,3] %in% c('y') & X[,4] %in% c('n') & X[,7] %in% c('n') & X[,12] %in% c('n')","'democrat'","V3,V4,V7,V12"
273,1,0.019672131147541,0.0508474576271186,4,4,0.666666666666667,0.666666666666667,"X[,4] %in% c('y') & X[,12] %in% c('y') & X[,13] %in% c('n') & X[,15] %in% c('n')","'republican'","V4,V12,V13,V15"
274,1,0.167213114754098,0.272727272727273,5,5,0.833333333333333,0.833333333333333,"X[,3] %in% c('y') & X[,6] %in% c('n') & X[,7] %in% c('y') & X[,10] %in% c('n') & X[,12] %in% c('n')","'democrat'","V3,V6,V7,V10,V12"
275,1,0.0983606557377049,0.160427807486631,5,5,0.833333333333333,0.833333333333333,"X[,3] %in% c('y') & X[,5] %in% c('n') & X[,6] %in% c('y') & X[,7] %in% c('y') & X[,12] %in% c('n')","'democrat'","V3,V5,V6,V7,V12"
276,0.96,0.163934426229508,0.423728813559322,5,5,0.833333333333333,0.833333333333333,"X[,2] %in% c('y') & X[,3] %in% c('n') & X[,12] %in% c('y') & X[,13] %in% c('y') & X[,15] %in% c('n')","'republican'","V2,V3,V12,V13,V15"
277,0.928571428571429,0.0918032786885246,0.23728813559322,6,6,1,1,"X[,2] %in% c('n') & X[,3] %in% c('n') & X[,9] %in% c('n') & X[,12] %in% c('y') & X[,13] %in% c('y') & X[,15] %in% c('n')","'republican'","V2,V3,V9,V12,V13,V15"
278,1,0.0295081967213115,0.076271186440678,3,3,0.5,0.5,"X[,2] %in% c('n') & X[,4] %in% c('y') & X[,12] %in% c('n')","'republican'","V2,V4,V12"
279,0.916666666666667,0.039344262295082,0.101694915254237,4,4,0.666666666666667,0.666666666666667,"X[,2] %in% c('y') & X[,4] %in% c('y') & X[,11] %in% c('n') & X[,12] %in% c('n')","'republican'","V2,V4,V11,V12"
280,0.916666666666667,0.039344262295082,0.101694915254237,4,4,0.666666666666667,0.666666666666667,"X[,3] %in% c('n') & X[,4] %in% c('y') & X[,11] %in% c('y') & X[,12] %in% c('y')","'republican'","V3,V4,V11,V12"
281,0.875,0.0262295081967213,0.0677966101694915,3,3,0.5,0.5,"X[,3] %in% c('n') & X[,9] %in% c('n') & X[,13] %in% c('n')","'republican'","V3,V9,V13"
282,0.909090909090909,0.0360655737704918,0.0588235294117647,3,3,0.5,0.5,"X[,3] %in% c('n') & X[,9] %in% c('y') & X[,13] %in% c('n')","'democrat'","V3,V9,V13"
283,1,0.380327868852459,0.620320855614973,3,3,0.5,0.5,"X[,3] %in% c('y') & X[,4] %in% c('n') & X[,13] %in% c('n')","'democrat'","V3,V4,V13"
284,0.846153846153846,0.0426229508196721,0.110169491525424,4,4,0.666666666666667,0.666666666666667,"X[,3] %in% c('n') & X[,9] %in% c('n') & X[,12] %in% c('n') & X[,13] %in% c('y')","'republican'","V3,V9,V12,V13"
285,0.857142857142857,0.0229508196721311,0.0593220338983051,4,4,0.666666666666667,0.666666666666667,"X[,3] %in% c('n') & X[,9] %in% c('y') & X[,13] %in% c('y') & X[,15] %in% c('n')","'republican'","V3,V9,V13,V15"
286,1,0.0688524590163934,0.112299465240642,4,4,0.666666666666667,0.666666666666667,"X[,3] %in% c('y') & X[,4] %in% c('n') & X[,13] %in% c('y') & X[,14] %in% c('n')","'democrat'","V3,V4,V13,V14"
287,0.888888888888889,0.0295081967213115,0.076271186440678,4,4,0.666666666666667,0.666666666666667,"X[,3] %in% c('y') & X[,4] %in% c('y') & X[,9] %in% c('n') & X[,11] %in% c('n')","'republican'","V3,V4,V9,V11"
288,1,0.0229508196721311,0.0593220338983051,4,4,0.666666666666667,0.666666666666667,"X[,3] %in% c('y') & X[,4] %in% c('y') & X[,9] %in% c('y') & X[,11] %in% c('n')","'republican'","V3,V4,V9,V11"
289,0.969230769230769,0.213114754098361,0.550847457627119,5,5,0.833333333333333,0.833333333333333,"X[,3] %in% c('n') & X[,9] %in% c('n') & X[,11] %in% c('n') & X[,12] %in% c('y') & X[,13] %in% c('y')","'republican'","V3,V9,V11,V12,V13"
290,0.909090909090909,0.0360655737704918,0.0588235294117647,6,6,1,1,"X[,3] %in% c('y') & X[,4] %in% c('n') & X[,7] %in% c('y') & X[,12] %in% c('n') & X[,13] %in% c('y') & X[,14] %in% c('y')","'democrat'","V3,V4,V7,V12,V13,V14"
291,0.993630573248408,0.514754098360656,0.839572192513369,2,2,0.333333333333333,0.333333333333333,"X[,4] %in% c('n') & X[,8] %in% c('y')","'democrat'","V4,V8"
292,1,0.114754098360656,0.296610169491525,5,5,0.833333333333333,0.833333333333333,"X[,3] %in% c('n') & X[,8] %in% c('n') & X[,9] %in% c('n') & X[,10] %in% c('y') & X[,11] %in% c('n')","'republican'","V3,V8,V9,V10,V11"
293,0.857142857142857,0.0229508196721311,0.0593220338983051,5,5,0.833333333333333,0.833333333333333,"X[,3] %in% c('n') & X[,8] %in% c('n') & X[,9] %in% c('n') & X[,10] %in% c('y') & X[,11] %in% c('y')","'republican'","V3,V8,V9,V10,V11"
294,1,0.019672131147541,0.0508474576271186,5,5,0.833333333333333,0.833333333333333,"X[,1] %in% c('y') & X[,4] %in% c('y') & X[,5] %in% c('y') & X[,8] %in% c('y') & X[,14] %in% c('y')","'republican'","V1,V4,V5,V8,V14"
295,1,0.108196721311475,0.279661016949153,4,4,0.666666666666667,0.666666666666667,"X[,2] %in% c('n') & X[,4] %in% c('y') & X[,5] %in% c('y') & X[,16] %in% c('y')","'republican'","V2,V4,V5,V16"
296,1,0.0262295081967213,0.0677966101694915,5,5,0.833333333333333,0.833333333333333,"X[,1] %in% c('y') & X[,2] %in% c('y') & X[,4] %in% c('y') & X[,5] %in% c('y') & X[,11] %in% c('n')","'republican'","V1,V2,V4,V5,V11"
297,0.993589743589744,0.511475409836066,0.834224598930481,2,2,0.333333333333333,0.333333333333333,"X[,4] %in% c('n') & X[,12] %in% c('n')","'democrat'","V4,V12"
298,1,0.0524590163934426,0.135593220338983,4,4,0.666666666666667,0.666666666666667,"X[,3] %in% c('n') & X[,10] %in% c('y') & X[,12] %in% c('y') & X[,16] %in% c('n')","'republican'","V3,V10,V12,V16"
299,0.909090909090909,0.0360655737704918,0.0932203389830508,5,5,0.833333333333333,0.833333333333333,"X[,2] %in% c('y') & X[,3] %in% c('n') & X[,10] %in% c('n') & X[,12] %in% c('y') & X[,16] %in% c('n')","'republican'","V2,V3,V10,V12,V16"
300,0.833333333333333,0.019672131147541,0.0508474576271186,5,5,0.833333333333333,0.833333333333333,"X[,1] %in% c('y') & X[,3] %in% c('n') & X[,9] %in% c('n') & X[,12] %in% c('y') & X[,16] %in% c('y')","'republican'","V1,V3,V9,V12,V16"
301,1,0.019672131147541,0.0508474576271186,5,5,0.833333333333333,0.833333333333333,"X[,2] %in% c('n') & X[,3] %in% c('y') & X[,4] %in% c('y') & X[,10] %in% c('y') & X[,12] %in% c('y')","'republican'","V2,V3,V4,V10,V12"
302,1,0.134426229508197,0.347457627118644,6,6,1,1,"X[,1] %in% c('n') & X[,3] %in% c('n') & X[,4] %in% c('y') & X[,9] %in% c('n') & X[,12] %in% c('y') & X[,16] %in% c('y')","'republican'","V1,V3,V4,V9,V12,V16"
303,1,0.0426229508196721,0.110169491525424,3,3,0.5,0.5,"X[,4] %in% c('y') & X[,8] %in% c('y') & X[,9] %in% c('n')","'republican'","V4,V8,V9"
304,0.769230769230769,0.0426229508196721,0.110169491525424,3,3,0.5,0.5,"X[,4] %in% c('y') & X[,8] %in% c('y') & X[,9] %in% c('y')","'republican'","V4,V8,V9"
305,0.942857142857143,0.114754098360656,0.296610169491525,4,4,0.666666666666667,0.666666666666667,"X[,2] %in% c('n') & X[,8] %in% c('n') & X[,11] %in% c('n') & X[,15] %in% c('n')","'republican'","V2,V8,V11,V15"
306,1,0.0360655737704918,0.0588235294117647,4,4,0.666666666666667,0.666666666666667,"X[,4] %in% c('n') & X[,6] %in% c('n') & X[,8] %in% c('y') & X[,14] %in% c('y')","'democrat'","V4,V6,V8,V14"
307,1,0.0754098360655738,0.194915254237288,5,5,0.833333333333333,0.833333333333333,"X[,2] %in% c('y') & X[,8] %in% c('n') & X[,10] %in% c('y') & X[,11] %in% c('n') & X[,15] %in% c('n')","'republican'","V2,V8,V10,V11,V15"
308,1,0.0491803278688525,0.0802139037433155,5,5,0.833333333333333,0.833333333333333,"X[,4] %in% c('n') & X[,6] %in% c('y') & X[,8] %in% c('y') & X[,11] %in% c('y') & X[,14] %in% c('y')","'democrat'","V4,V6,V8,V11,V14"
309,1,0.0295081967213115,0.076271186440678,6,6,1,1,"X[,2] %in% c('y') & X[,3] %in% c('n') & X[,4] %in% c('y') & X[,8] %in% c('n') & X[,11] %in% c('y') & X[,15] %in% c('n')","'republican'","V2,V3,V4,V8,V11,V15"
310,0.95,0.0655737704918033,0.106951871657754,4,4,0.666666666666667,0.666666666666667,"X[,4] %in% c('n') & X[,7] %in% c('y') & X[,11] %in% c('n') & X[,14] %in% c('y')","'democrat'","V4,V7,V11,V14"
311,1,0.0786885245901639,0.203389830508475,4,4,0.666666666666667,0.666666666666667,"X[,4] %in% c('y') & X[,7] %in% c('y') & X[,11] %in% c('n') & X[,14] %in% c('y')","'republican'","V4,V7,V11,V14"
312,0.818181818181818,0.0360655737704918,0.0932203389830508,5,5,0.833333333333333,0.833333333333333,"X[,7] %in% c('n') & X[,8] %in% c('n') & X[,11] %in% c('n') & X[,12] %in% c('n') & X[,14] %in% c('y')","'republican'","V7,V8,V11,V12,V14"
313,0.985507246376812,0.226229508196721,0.584745762711864,5,5,0.833333333333333,0.833333333333333,"X[,4] %in% c('y') & X[,7] %in% c('n') & X[,11] %in% c('n') & X[,12] %in% c('y') & X[,14] %in% c('y')","'republican'","V4,V7,V11,V12,V14"
314,1,0.0262295081967213,0.0677966101694915,6,6,1,1,"X[,3] %in% c('n') & X[,4] %in% c('y') & X[,9] %in% c('n') & X[,11] %in% c('y') & X[,14] %in% c('y') & X[,16] %in% c('y')","'republican'","V3,V4,V9,V11,V14,V16"
315,1,0.295081967213115,0.481283422459893,3,3,0.5,0.5,"X[,1] %in% c('y') & X[,4] %in% c('n') & X[,9] %in% c('y')","'democrat'","V1,V4,V9"
316,1,0.0360655737704918,0.0932203389830508,3,3,0.5,0.5,"X[,2] %in% c('n') & X[,4] %in% c('y') & X[,9] %in% c('y')","'republican'","V2,V4,V9"
317,1,0.127868852459016,0.20855614973262,4,4,0.666666666666667,0.666666666666667,"X[,1] %in% c('n') & X[,4] %in% c('n') & X[,9] %in% c('y') & X[,15] %in% c('y')","'democrat'","V1,V4,V9,V15"
318,0.975609756097561,0.134426229508197,0.347457627118644,5,5,0.833333333333333,0.833333333333333,"X[,3] %in% c('n') & X[,5] %in% c('y') & X[,9] %in% c('n') & X[,15] %in% c('n') & X[,16] %in% c('n')","'republican'","V3,V5,V9,V15,V16"
319,0.909090909090909,0.0360655737704918,0.0588235294117647,5,5,0.833333333333333,0.833333333333333,"X[,3] %in% c('y') & X[,5] %in% c('y') & X[,9] %in% c('n') & X[,11] %in% c('y') & X[,15] %in% c('n')","'democrat'","V3,V5,V9,V11,V15"
320,1,0.0459016393442623,0.0748663101604278,5,5,0.833333333333333,0.833333333333333,"X[,1] %in% c('n') & X[,4] %in% c('n') & X[,5] %in% c('n') & X[,9] %in% c('y') & X[,15] %in% c('n')","'democrat'","V1,V4,V5,V9,V15"
321,1,0.163934426229508,0.423728813559322,6,6,1,1,"X[,3] %in% c('n') & X[,4] %in% c('y') & X[,5] %in% c('y') & X[,9] %in% c('n') & X[,15] %in% c('n') & X[,16] %in% c('y')","'republican'","V3,V4,V5,V9,V15,V16"
322,0.75,0.0262295081967213,0.0677966101694915,5,5,0.833333333333333,0.833333333333333,"X[,2] %in% c('y') & X[,4] %in% c('y') & X[,10] %in% c('n') & X[,12] %in% c('n') & X[,15] %in% c('n')","'republican'","V2,V4,V10,V12,V15"
323,0.857142857142857,0.0229508196721311,0.0593220338983051,5,5,0.833333333333333,0.833333333333333,"X[,2] %in% c('y') & X[,4] %in% c('y') & X[,10] %in% c('y') & X[,12] %in% c('n') & X[,15] %in% c('n')","'republican'","V2,V4,V10,V12,V15"
324,0.984615384615385,0.213114754098361,0.550847457627119,5,5,0.833333333333333,0.833333333333333,"X[,3] %in% c('n') & X[,7] %in% c('n') & X[,11] %in% c('n') & X[,12] %in% c('y') & X[,15] %in% c('n')","'republican'","V3,V7,V11,V12,V15"
325,0.818181818181818,0.0360655737704918,0.0932203389830508,5,5,0.833333333333333,0.833333333333333,"X[,3] %in% c('n') & X[,7] %in% c('n') & X[,11] %in% c('y') & X[,12] %in% c('y') & X[,15] %in% c('n')","'republican'","V3,V7,V11,V12,V15"
326,1,0.0229508196721311,0.0593220338983051,6,6,1,1,"X[,3] %in% c('n') & X[,7] %in% c('y') & X[,8] %in% c('y') & X[,12] %in% c('y') & X[,13] %in% c('y') & X[,15] %in% c('n')","'republican'","V3,V7,V8,V12,V13,V15"
327,1,0.0918032786885246,0.149732620320856,3,3,0.5,0.5,"X[,4] %in% c('n') & X[,11] %in% c('y') & X[,13] %in% c('y')","'democrat'","V4,V11,V13"
328,0.875,0.0262295081967213,0.0677966101694915,3,3,0.5,0.5,"X[,4] %in% c('y') & X[,12] %in% c('n') & X[,13] %in% c('n')","'republican'","V4,V12,V13"
329,0.9,0.0327868852459016,0.0847457627118644,3,3,0.5,0.5,"X[,4] %in% c('y') & X[,9] %in% c('y') & X[,12] %in% c('y')","'republican'","V4,V9,V12"
330,1,0.0557377049180328,0.0909090909090909,4,4,0.666666666666667,0.666666666666667,"X[,4] %in% c('n') & X[,5] %in% c('n') & X[,11] %in% c('n') & X[,13] %in% c('y')","'democrat'","V4,V5,V11,V13"
331,0.933333333333333,0.0491803278688525,0.127118644067797,4,4,0.666666666666667,0.666666666666667,"X[,4] %in% c('y') & X[,11] %in% c('n') & X[,12] %in% c('n') & X[,13] %in% c('y')","'republican'","V4,V11,V12,V13"
332,1,0.0295081967213115,0.076271186440678,4,4,0.666666666666667,0.666666666666667,"X[,4] %in% c('y') & X[,8] %in% c('y') & X[,9] %in% c('n') & X[,12] %in% c('y')","'republican'","V4,V8,V9,V12"
333,1,0.20655737704918,0.533898305084746,6,6,1,1,"X[,3] %in% c('n') & X[,4] %in% c('y') & X[,8] %in% c('n') & X[,9] %in% c('n') & X[,11] %in% c('n') & X[,12] %in% c('y')","'republican'","V3,V4,V8,V9,V11,V12"
334,0.909090909090909,0.0360655737704918,0.0932203389830508,6,6,1,1,"X[,3] %in% c('n') & X[,4] %in% c('y') & X[,8] %in% c('n') & X[,9] %in% c('n') & X[,11] %in% c('y') & X[,12] %in% c('y')","'republican'","V3,V4,V8,V9,V11,V12"
335,0.928571428571429,0.0459016393442623,0.11864406779661,4,4,0.666666666666667,0.666666666666667,"X[,3] %in% c('n') & X[,4] %in% c('y') & X[,8] %in% c('y') & X[,14] %in% c('y')","'republican'","V3,V4,V8,V14"
336,0.988372093023256,0.281967213114754,0.459893048128342,4,4,0.666666666666667,0.666666666666667,"X[,3] %in% c('y') & X[,4] %in% c('n') & X[,11] %in% c('n') & X[,12] %in% c('n')","'democrat'","V3,V4,V11,V12"
337,1,0.0229508196721311,0.0593220338983051,4,4,0.666666666666667,0.666666666666667,"X[,3] %in% c('y') & X[,4] %in% c('y') & X[,11] %in% c('n') & X[,12] %in% c('n')","'republican'","V3,V4,V11,V12"
338,1,0.0950819672131148,0.155080213903743,4,4,0.666666666666667,0.666666666666667,"X[,3] %in% c('y') & X[,4] %in% c('n') & X[,6] %in% c('n') & X[,11] %in% c('y')","'democrat'","V3,V4,V6,V11"
339,1,0.0688524590163934,0.112299465240642,4,4,0.666666666666667,0.666666666666667,"X[,3] %in% c('y') & X[,6] %in% c('y') & X[,7] %in% c('n') & X[,11] %in% c('y')","'democrat'","V3,V6,V7,V11"
340,0.955555555555556,0.147540983606557,0.38135593220339,5,5,0.833333333333333,0.833333333333333,"X[,3] %in% c('n') & X[,4] %in% c('y') & X[,8] %in% c('n') & X[,10] %in% c('n') & X[,14] %in% c('y')","'republican'","V3,V4,V8,V10,V14"
341,0.923076923076923,0.0426229508196721,0.0695187165775401,5,5,0.833333333333333,0.833333333333333,"X[,3] %in% c('y') & X[,6] %in% c('y') & X[,7] %in% c('y') & X[,11] %in% c('y') & X[,13] %in% c('n')","'democrat'","V3,V6,V7,V11,V13"
342,0.857142857142857,0.0229508196721311,0.0593220338983051,4,4,0.666666666666667,0.666666666666667,"X[,2] %in% c('y') & X[,3] %in% c('n') & X[,7] %in% c('y') & X[,11] %in% c('n')","'republican'","V2,V3,V7,V11"
343,1,0.0721311475409836,0.117647058823529,4,4,0.666666666666667,0.666666666666667,"X[,3] %in% c('y') & X[,4] %in% c('n') & X[,13] %in% c('n') & X[,14] %in% c('y')","'democrat'","V3,V4,V13,V14"
344,1,0.0295081967213115,0.076271186440678,4,4,0.666666666666667,0.666666666666667,"X[,3] %in% c('y') & X[,4] %in% c('y') & X[,7] %in% c('y') & X[,8] %in% c('y')","'republican'","V3,V4,V7,V8"
345,1,0.0524590163934426,0.0855614973262032,5,5,0.833333333333333,0.833333333333333,"X[,3] %in% c('y') & X[,4] %in% c('n') & X[,11] %in% c('y') & X[,13] %in% c('y') & X[,14] %in% c('y')","'democrat'","V3,V4,V11,V13,V14"
346,1,0.0262295081967213,0.0677966101694915,6,6,1,1,"X[,2] %in% c('n') & X[,3] %in% c('n') & X[,4] %in% c('y') & X[,5] %in% c('y') & X[,7] %in% c('y') & X[,11] %in% c('n')","'republican'","V2,V3,V4,V5,V7,V11"
347,0.972222222222222,0.354098360655738,0.577540106951872,3,3,0.5,0.5,"X[,3] %in% c('y') & X[,5] %in% c('n') & X[,13] %in% c('n')","'democrat'","V3,V5,V13"
348,0.96875,0.104918032786885,0.171122994652406,3,3,0.5,0.5,"X[,3] %in% c('y') & X[,11] %in% c('y') & X[,13] %in% c('y')","'democrat'","V3,V11,V13"
349,0.875,0.0262295081967213,0.0677966101694915,4,4,0.666666666666667,0.666666666666667,"X[,3] %in% c('n') & X[,4] %in% c('y') & X[,13] %in% c('n') & X[,15] %in% c('n')","'republican'","V3,V4,V13,V15"
350,1,0.0360655737704918,0.0588235294117647,4,4,0.666666666666667,0.666666666666667,"X[,3] %in% c('y') & X[,4] %in% c('n') & X[,5] %in% c('y') & X[,13] %in% c('n')","'democrat'","V3,V4,V5,V13"
351,1,0.167213114754098,0.432203389830508,5,5,0.833333333333333,0.833333333333333,"X[,3] %in% c('n') & X[,4] %in% c('y') & X[,13] %in% c('y') & X[,15] %in% c('n') & X[,16] %in% c('y')","'republican'","V3,V4,V13,V15,V16"
352,1,0.0524590163934426,0.0855614973262032,5,5,0.833333333333333,0.833333333333333,"X[,3] %in% c('y') & X[,4] %in% c('n') & X[,5] %in% c('n') & X[,11] %in% c('n') & X[,13] %in% c('y')","'democrat'","V3,V4,V5,V11,V13"
353,1,0.019672131147541,0.0508474576271186,5,5,0.833333333333333,0.833333333333333,"X[,3] %in% c('y') & X[,4] %in% c('y') & X[,7] %in% c('y') & X[,11] %in% c('n') & X[,13] %in% c('y')","'republican'","V3,V4,V7,V11,V13"
354,0.96875,0.104918032786885,0.171122994652406,2,2,0.333333333333333,0.333333333333333,"X[,14] %in% c('n') & X[,15] %in% c('n')","'democrat'","V14,V15"
355,1,0.268852459016393,0.438502673796791,3,3,0.5,0.5,"X[,5] %in% c('n') & X[,14] %in% c('n') & X[,15] %in% c('y')","'democrat'","V5,V14,V15"
356,0.777777777777778,0.0295081967213115,0.076271186440678,3,3,0.5,0.5,"X[,4] %in% c('y') & X[,5] %in% c('y') & X[,15] %in% c('y')","'republican'","V4,V5,V15"
357,0.833333333333333,0.039344262295082,0.0641711229946524,4,4,0.666666666666667,0.666666666666667,"X[,1] %in% c('y') & X[,11] %in% c('y') & X[,14] %in% c('y') & X[,15] %in% c('n')","'democrat'","V1,V11,V14,V15"
358,1,0.0622950819672131,0.101604278074866,4,4,0.666666666666667,0.666666666666667,"X[,4] %in% c('n') & X[,5] %in% c('n') & X[,14] %in% c('y') & X[,15] %in% c('y')","'democrat'","V4,V5,V14,V15"
359,0.857142857142857,0.0229508196721311,0.0593220338983051,5,5,0.833333333333333,0.833333333333333,"X[,11] %in% c('n') & X[,12] %in% c('y') & X[,13] %in% c('n') & X[,14] %in% c('y') & X[,15] %in% c('n')","'republican'","V11,V12,V13,V14,V15"
360,0.916666666666667,0.039344262295082,0.0641711229946524,5,5,0.833333333333333,0.833333333333333,"X[,1] %in% c('n') & X[,3] %in% c('y') & X[,11] %in% c('y') & X[,14] %in% c('y') & X[,15] %in% c('n')","'democrat'","V1,V3,V11,V14,V15"
361,0.962025316455696,0.259016393442623,0.669491525423729,6,6,1,1,"X[,5] %in% c('y') & X[,9] %in% c('n') & X[,11] %in% c('n') & X[,13] %in% c('y') & X[,14] %in% c('y') & X[,15] %in% c('n')","'republican'","V5,V9,V11,V13,V14,V15"
